latitude,longitude,price,minimum_nights,room_type,neighbourhood
40.76008,-73.98946,175,1,1,95
40.66255,-73.94676,65,1,0,159
40.70984,-73.96366,260,1,0,214
40.72434,-73.98904,140,1,0,64
40.70883,-74.00764,100,10,2,73
40.71677,-73.94124,200,4,0,214
40.67458,-73.94214,40,10,1,51
40.68594,-73.91448,218,2,0,28
40.74346,-73.97827,199,2,0,112
40.8512,-73.93693,75,1,1,206
40.70501,-74.01395,90,5,1,73
40.73148,-73.95929,350,3,0,91
40.76806,-73.9847,130,3,1,95
40.66515,-73.95186,100,1,1,51
40.7929,-73.94108,83,1,1,61
40.71769,-73.99148,222,1,0,119
40.71388,-73.95744,75,2,1,214
40.68226,-73.9485,135,3,0,13
40.67555,-73.95254,75,7,0,51
40.82248,-73.94891,130,1,0,94
40.80439,-73.96263,50,3,1,130
40.69497,-73.97209,50,7,1,80
40.63311,-74.07936,55,2,1,194
40.75796,-73.91347,70,5,1,4
40.67034,-73.93902,87,1,0,51
40.79709,-73.93586,61,3,1,61
40.71728,-74.01511,100,1,1,6
40.63129,-73.92748,165,2,0,76
40.71076,-73.96328,50,3,1,214
40.73643,-73.95495,53,2,1,91
40.77101,-73.92932,200,3,0,4
40.712,-73.96666,157,1,0,214
40.76623,-73.90911,99,2,0,4
40.68557,-73.98537,140,7,0,19
40.67613,-73.97095,64,2,1,158
40.67507,-73.98093,150,3,0,151
40.57825,-74.10902,75,3,0,88
40.67389,-73.93974,80,3,1,51
40.64335,-73.96745,1000,1,0,74
40.65507,-73.95824,120,1,0,159
40.74667,-73.92361,130,5,0,189
40.6874,-73.9383,180,3,0,13
40.71579,-73.99253,120,5,1,35
40.80168,-73.94399,176,2,0,61
40.76227,-73.92316,55,4,1,4
40.72722,-73.94209,49,3,1,91
40.82429,-73.95225,54,7,1,94
40.72327,-73.98105,160,2,1,64
40.67413,-73.96497,100,3,0,158
40.78572,-73.95018,140,5,0,61
40.69487,-73.93665,389,1,0,13
40.72674,-73.95495,250,5,1,91
40.69185,-73.95896,75,10,1,13
40.70043,-73.92167,70,5,1,28
40.73147,-73.98825,199,1,0,64
40.67408,-73.96364,60,1,1,158
40.74493,-73.9824,500,5,0,127
40.72319,-73.99201,83,1,1,119
40.79553,-73.97388,200,3,0,202
40.78697,-73.94999,129,2,0,61
40.68382,-73.9215,120,2,0,13
40.6896,-73.96761,140,5,0,41
40.71233,-73.96208,169,4,0,214
40.82393,-73.92414,145,5,0,48
40.74072,-73.98133,100,1,1,112
40.73961,-73.98074,200,7,0,112
40.69195,-73.96045,133,2,0,13
40.70828,-73.94572,110,1,1,214
40.71452,-73.9534,250,1,0,214
40.78663,-73.97844,100,1,1,202
40.76151,-73.90964,300,4,0,4
40.76601,-73.98414,190,2,0,95
40.71649,-73.96176,50,5,1,214
40.69142,-73.92472,140,1,1,28
40.75239,-73.9707,289,10,0,127
40.73555,-74.00737,115,1,1,209
40.58508,-73.93801,60,1,1,175
40.66155,-73.944,47,10,1,159
40.73333,-74.0052,300,2,0,209
40.7466,-73.97044,400,5,0,137
40.67305,-73.96824,149,5,0,158
40.65741,-73.87854,110,3,0,63
40.7201,-73.98984,300,3,0,119
40.77357,-73.95149,69,1,0,201
40.86594,-73.92487,46,1,1,103
40.6716,-73.9564,195,2,0,51
40.72223,-73.99544,200,1,0,145
40.78723,-73.94956,100,7,1,61
40.69112,-73.96059,37,7,1,41
40.72173,-73.99383,95,1,1,145
40.75569,-73.92175,325,2,0,4
40.76628,-73.95795,120,1,0,201
40.66565,-73.98782,120,3,0,182
40.71131,-73.96813,575,1,0,214
40.75228,-73.97337,359,5,1,127
40.66308,-73.9482,80,1,1,159
40.77248,-73.91665,140,2,0,54
40.684,-73.96368,130,1,1,41
40.66199,-73.96294,80,7,0,159
40.84389,-73.93688,51,3,1,206
40.76476,-73.98457,180,4,0,95
40.62072,-73.93265,75,1,1,76
40.77008,-73.87442,128,1,0,59
40.71845,-73.96241,150,3,0,214
40.74357,-73.99751,260,5,0,34
40.76264,-73.91156,70,4,0,4
40.75358,-73.9919,99,1,2,127
40.74932,-74.00333,2800,1,1,34
40.71556,-73.99209,70,1,2,35
40.8009,-73.94333,60,3,1,61
40.76534,-73.9894,65,5,1,95
40.80003,-73.96446,47,1,1,202
40.68143,-73.94765,150,2,0,13
40.69253,-73.94681,90,1,1,13
40.75923,-73.99233,225,4,0,95
40.75167,-73.89171,55,4,1,104
40.70294,-73.94152,94,2,0,214
40.67941,-73.9193,62,2,1,13
40.84606,-73.93325,129,5,1,206
40.72328,-73.94969,120,2,0,91
40.73275,-74.006,350,2,0,209
40.76152,-73.98793,149,1,1,95
40.78687,-73.97189,175,2,0,202
40.73556,-73.9557,75,6,1,91
40.77233,-73.911,75,3,1,54
40.69312,-73.9236,50,1,1,28
40.76752,-73.91433,250,3,0,4
40.70542,-73.9411,60,3,1,214
40.81617,-73.95371,50,2,1,94
40.82826,-73.94589,70,2,1,94
40.61673,-73.96491,75,2,0,128
40.62735,-73.95704,50,7,1,128
40.7886,-73.97088,82,7,0,202
40.67697,-73.97406,165,1,0,151
40.66909,-73.95144,99,1,0,51
40.73172,-73.9846,177,1,0,64
40.72387,-74.00423,249,3,0,178
40.85326,-73.93813,80,3,0,206
40.76888,-73.90807,70,5,1,4
40.77374,-73.95684,265,2,0,201
40.68426,-73.90793,65,1,1,28
40.71112,-73.95382,70,5,1,214
40.72938,-74.00027,197,3,0,92
40.72293,-73.98918,200,4,0,119
40.81295,-73.95304,60,3,1,94
40.74032,-74.00265,110,4,0,34
40.70119,-73.91368,65,2,1,28
40.59347,-74.06914,122,1,0,2
40.76515,-73.9847,100,2,2,95
40.72727,-73.99322,180,5,0,144
40.74804,-73.94172,175,2,0,117
40.69523,-73.90871,48,2,1,28
40.69434,-73.97099,167,2,0,80
40.72577,-73.94981,90,1,1,91
40.80229,-73.96719,80,1,0,202
40.72063,-73.98944,150,3,0,119
40.70639,-73.90058,50,2,1,166
40.68413,-73.92693,120,3,0,13
40.69412,-73.9062,70,3,1,28
40.76119,-73.91294,70,1,1,4
40.68656,-73.9522,80,1,1,13
40.6458,-73.97097,250,5,0,108
40.70353,-73.9288,80,4,1,28
40.69393,-73.94438,85,3,1,13
40.68805,-73.92599,175,2,1,13
40.73867,-73.87144,88,4,0,68
40.67959,-73.98713,80,2,1,85
40.71282,-73.98915,145,3,0,119
40.69312,-73.96051,250,2,0,13
40.68475,-73.92897,115,2,0,13
40.67768,-73.94244,35,5,1,51
40.58147,-73.96726,69,1,1,23
40.68634,-73.96117,150,3,0,41
40.69239,-73.91443,75,1,1,28
40.69207,-73.96021,60,5,1,13
40.72268,-74.00269,650,2,0,178
40.74923,-73.99376,450,4,0,34
40.63605,-73.96096,71,2,0,74
40.64908,-74.01418,75,4,0,190
40.68915,-73.95116,60,1,1,13
40.72948,-73.94918,56,1,1,91
40.68107,-73.98245,265,3,0,85
40.72169,-73.98279,399,4,0,64
40.70544,-73.91828,59,1,1,28
40.83636,-73.94487,65,2,1,206
40.61072,-73.98533,90,2,0,17
40.76025,-73.99555,89,4,1,95
40.67323,-73.9619,125,2,0,51
40.6871,-73.94651,100,1,1,13
40.68696,-73.94382,375,7,0,13
40.68559,-73.96932,100,2,0,80
40.74776,-73.97335,600,4,0,137
40.68844,-73.91486,60,1,1,28
40.82421,-73.917,99,2,0,124
40.81058,-73.9069,80,5,1,134
40.84556,-73.94025,150,6,0,206
40.76303,-73.99225,245,5,0,95
40.66952,-73.92345,85,1,0,51
40.65539,-73.94961,175,1,1,60
40.67195,-73.95535,70,3,1,51
40.64464,-73.96453,100,3,0,74
40.6918,-73.95151,200,4,0,13
40.64922,-73.93301,35,1,1,60
40.72904,-73.94885,50,5,1,91
40.77317,-73.91508,55,2,1,54
40.74267,-73.99971,299,3,0,34
40.67818,-73.92284,55,1,1,13
40.66501,-73.98992,49,6,1,182
40.72577,-73.99169,118,10,0,64
40.80209,-73.93584,210,6,0,61
40.7703,-73.93306,140,2,0,4
40.80446,-73.95786,65,1,1,94
40.68994,-73.91556,11,2,0,28
40.713,-73.94381,150,1,0,214
40.66261,-73.94673,100,4,1,159
40.71867,-73.99082,150,2,0,119
40.67833,-73.95349,80,1,2,51
40.66051,-73.92964,75,1,1,60
40.69153,-73.97078,150,7,0,80
40.74588,-73.89721,45,4,1,220
40.75955,-73.99738,280,3,0,95
40.76137,-73.95992,400,1,0,201
40.61609,-73.95893,35,1,1,128
40.67865,-73.89241,100,1,1,52
40.806,-73.94082,90,2,1,61
40.69375,-73.92123,41,3,1,28
40.79524,-73.93429,150,1,0,61
40.66783,-73.92192,69,2,1,26
40.76222,-73.92662,150,10,0,117
40.68902,-73.96976,250,3,0,80
40.86284,-73.91955,55,4,1,103
40.764,-73.9587,135,3,0,201
40.78465,-73.94914,100,1,0,201
40.71171,-73.963,200,4,0,214
40.72422,-73.98465,85,2,2,64
40.67841,-73.94477,75,6,1,13
40.71268,-73.9472,80,1,1,214
40.69183,-73.99202,250,2,0,25
40.70429,-73.91688,90,2,0,28
40.74725,-73.99515,250,2,0,34
40.76263,-73.97664,299,3,0,127
40.67797,-73.96783,60,2,1,158
40.76019,-73.99586,499,4,0,95
40.70666,-73.93788,53,3,1,214
40.78451,-73.94939,150,1,0,201
40.85159,-73.94036,150,1,0,206
40.67245,-73.97365,250,2,0,151
40.7134,-73.96306,85,4,1,214
40.67036,-73.97776,90,5,0,151
40.68586,-73.9809,350,2,0,19
40.70522,-74.00728,175,2,0,73
40.74439,-73.91372,60,1,1,189
40.78676,-73.94376,79,3,1,61
40.6355,-73.95205,60,1,1,74
40.77912,-73.97976,150,6,0,202
40.67334,-73.94099,120,2,0,51
40.74796,-73.97949,103,1,2,137
40.77113,-73.90459,113,2,0,54
40.79663,-73.94893,75,1,1,61
40.7487,-73.99678,100,1,1,34
40.71806,-73.99351,250,3,0,119
40.64295,-73.96137,101,1,0,74
40.67705,-73.99607,65,1,1,85
40.74495,-73.9557,90,3,1,117
40.72977,-73.98713,175,4,0,64
40.72634,-73.9932,330,2,0,144
40.80927,-73.9427,61,1,1,94
40.78234,-73.94907,109,4,1,201
40.7113,-73.9573,150,1,0,214
40.67211,-73.94947,200,2,0,51
40.72751,-74.0018,250,7,1,178
40.70045,-73.91673,91,2,1,28
40.73809,-73.99695,500,1,0,34
40.75331,-73.93907,300,4,0,117
40.71212,-73.95888,170,3,0,214
40.68899,-73.94988,210,5,0,13
40.76791,-73.96509,2300,3,0,201
40.78145,-73.9496,130,5,1,201
40.71761,-73.9641,90,5,1,214
40.74075,-73.99567,155,2,0,34
40.72868,-73.95835,75,7,1,91
40.71787,-73.9964,398,1,0,35
40.68589,-73.99102,160,3,0,19
40.8019,-73.95924,210,1,1,130
40.7717,-73.98759,140,1,1,202
40.72655,-73.97826,175,1,0,64
40.79841,-73.95257,72,2,1,94
40.60544,-74.00137,59,1,1,5
40.62918,-73.96348,100,3,0,74
40.68918,-73.91217,60,1,1,28
40.8688,-73.92256,150,3,0,103
40.71513,-73.9981,100,2,1,35
40.67384,-73.97743,150,2,1,151
40.68375,-73.97839,400,2,0,151
40.71523,-74.0079,250,3,0,197
40.71746,-73.9506,120,6,0,214
40.71536,-73.98951,110,5,0,119
40.85183,-73.94022,120,1,0,206
40.67173,-73.98968,49,1,1,85
40.69988,-73.89504,190,3,0,84
40.65722,-73.9793,61,1,0,216
40.73326,-74.00186,160,1,0,209
40.7101,-74.01721,195,7,0,6
40.74139,-73.9783,120,2,0,112
40.74727,-74.00261,185,7,0,34
40.76543,-73.99154,100,4,1,95
40.83309,-73.94008,175,1,1,206
40.83294,-73.94167,77,7,1,206
40.76274,-73.98733,100,4,1,95
40.80139,-73.94042,70,5,1,61
40.82892,-73.95082,70,3,1,94
40.84872,-73.93633,69,1,1,206
40.70624,-73.9177,130,5,0,28
40.75664,-73.92806,180,1,0,4
40.67434,-73.95549,40,7,1,51
40.61768,-73.91669,85,2,0,129
40.7284,-73.99812,199,8,0,92
40.72889,-73.98853,249,1,0,64
40.78975,-73.97001,150,1,0,202
40.7674,-73.92656,69,1,1,4
40.77154,-73.95573,175,3,0,201
40.63015,-74.02305,90,6,0,7
40.68214,-73.96474,61,4,1,41
40.81406,-73.88997,65,4,1,102
40.75607,-73.98593,699,6,0,191
40.57294,-74.09615,90,4,0,126
40.80474,-73.94688,295,2,0,94
40.7192,-74.01022,251,1,0,197
40.82248,-73.89915,50,1,1,118
40.70612,-73.95549,99,1,0,214
40.68013,-73.99397,250,5,0,31
40.72788,-73.98436,199,1,0,64
40.80258,-73.9676,75,2,1,202
40.71395,-73.96298,155,4,0,214
40.77174,-73.95703,113,1,1,201
40.70971,-73.94804,50,4,1,214
40.68868,-73.99206,65,2,1,43
40.68904,-73.9428,68,1,1,13
40.86743,-73.92643,120,3,0,103
40.58148,-73.96696,129,3,1,23
40.79519,-73.94543,135,2,0,61
40.7035,-73.92912,35,3,1,28
40.68904,-73.92037,68,3,1,28
40.75996,-73.99798,89,1,1,95
40.79864,-73.96364,149,3,0,202
40.74024,-73.92428,59,1,1,189
40.74466,-73.9748,80,10,0,137
40.79335,-73.94527,135,1,0,61
40.85929,-73.89165,99,2,1,16
40.71712,-73.94671,477,2,1,214
40.85963,-73.93107,97,7,1,103
40.74855,-73.98001,2000,1,0,137
40.72659,-73.97848,70,1,1,64
40.68331,-73.98609,104,2,0,85
40.73676,-73.9842,1900,7,1,86
40.72199,-73.99534,165,1,0,145
40.79078,-73.94547,100,1,0,61
40.83942,-73.93855,79,5,1,206
40.78196,-73.97764,54,1,1,202
40.7255,-74.00258,459,1,0,178
40.68163,-73.97122,70,2,1,158
40.83998,-73.94295,70,1,1,206
40.72938,-73.99955,249,2,0,92
40.7161,-73.95427,165,1,0,214
40.76124,-73.9894,120,1,1,95
40.67521,-74.01103,352,3,0,162
40.74423,-73.97742,69,4,1,112
40.74377,-73.9024,125,2,0,220
40.67339,-73.91415,149,3,0,51
40.68353,-73.93566,450,3,0,13
40.7208,-73.99647,80,1,0,145
40.70967,-73.90962,45,3,1,166
40.5822,-73.96392,169,4,0,23
40.6472,-73.94348,35,4,1,60
40.74532,-73.91974,75,2,1,189
40.7334,-74.00323,180,3,0,209
40.71143,-73.94009,119,3,1,214
40.62635,-73.9725,80,2,0,128
40.6853,-73.95758,45,2,2,13
40.68794,-73.97393,150,3,0,80
40.70473,-74.01582,90,2,1,73
40.6626,-73.95598,195,3,0,159
40.74438,-73.997,250,5,0,34
40.73808,-73.98325,85,2,1,86
40.74336,-74.00278,200,6,0,34
40.70388,-73.92529,90,1,1,28
40.71064,-73.87463,100,1,0,125
40.70948,-73.95946,70,5,1,214
40.79014,-73.94698,120,3,0,61
40.77312,-73.98819,78,1,1,202
40.69322,-73.96554,300,2,0,41
40.79856,-73.97174,55,5,1,202
40.76769,-73.9585,115,2,0,201
40.70779,-73.96254,161,2,0,214
40.73484,-73.99614,300,1,1,92
40.72032,-73.94561,130,7,1,214
40.80953,-73.9541,60,1,1,94
40.75408,-73.94098,48,2,1,117
40.70097,-73.9381,68,3,0,28
40.80139,-73.95433,135,3,0,94
40.6871,-73.92449,125,3,0,13
40.75484,-73.9939,275,1,0,95
40.83767,-73.94171,39,5,1,206
40.85618,-73.93085,44,2,1,206
40.71417,-73.94123,94,3,0,214
40.78119,-73.9468,200,5,0,201
40.67917,-73.92565,52,2,1,13
40.69422,-73.96565,107,2,0,41
40.69585,-73.93094,70,7,1,28
40.65013,-73.97863,115,3,0,216
40.83856,-73.94186,109,1,1,206
40.68128,-73.93202,99,3,0,13
40.74602,-73.98486,339,3,0,127
40.68141,-73.92769,69,2,1,13
40.73744,-73.88136,51,2,1,68
40.77751,-73.90956,85,2,1,54
40.71,-74.0154,110,3,1,6
40.76375,-73.91061,70,7,1,4
40.69224,-73.95819,60,4,1,13
40.85155,-73.92967,42,7,1,206
40.74612,-73.94247,88,1,1,117
40.69521,-73.90959,50,7,1,28
40.7347,-73.95727,185,1,2,91
40.80423,-73.96334,75,1,1,130
40.84468,-73.94303,75,2,1,206
40.69026,-73.97074,50,1,1,80
40.7443,-73.97519,304,1,0,112
40.6941,-73.96295,70,3,1,41
40.74881,-73.97234,143,2,1,137
40.76258,-73.92141,70,3,1,4
40.69071,-73.94478,32,3,1,13
40.6834,-73.94209,98,1,1,13
40.67366,-73.96032,60,2,2,51
40.71155,-73.99712,70,3,1,198
40.67153,-73.89112,44,3,1,63
40.74794,-73.98927,140,2,1,34
40.67026,-73.9497,130,2,0,51
40.7672,-73.98508,250,3,0,95
40.7049,-73.92448,155,1,1,28
40.6986,-73.91914,95,2,1,28
40.66598,-73.95427,150,2,0,51
40.8262,-73.95035,43,3,1,94
40.73464,-74.00225,950,3,0,209
40.73082,-73.98502,175,1,0,64
40.76046,-73.95125,79,2,1,169
40.68518,-73.94797,61,3,1,13
40.76514,-73.98551,100,7,1,95
40.7659,-73.96611,200,4,0,201
40.74569,-73.94684,105,4,1,117
40.70866,-73.95003,40,7,1,214
40.70013,-73.93502,159,4,0,28
40.69561,-73.93603,475,3,1,13
40.71953,-73.96401,70,2,1,214
40.77924,-73.95092,150,1,0,201
40.69512,-73.95111,40,1,1,13
40.69355,-73.91829,100,7,1,28
40.70075,-73.92422,50,4,1,28
40.75516,-73.99603,110,3,1,95
40.82243,-73.94786,50,2,1,94
40.72843,-73.98895,139,1,0,64
40.75857,-73.99189,300,3,0,95
40.76756,-73.96856,100,2,0,201
40.69582,-73.94989,133,7,1,13
40.81254,-73.94118,125,1,0,94
40.6766,-73.95987,75,3,0,51
40.68749,-73.95494,79,3,1,13
40.66012,-73.98343,123,3,0,216
40.66397,-73.93353,140,2,0,51
40.71808,-73.99147,139,2,0,119
40.68538,-73.90878,75,10,1,28
40.71938,-73.95736,110,3,0,214
40.72871,-74.00009,250,2,0,92
40.86948,-73.92122,129,2,0,103
40.85516,-73.92863,55,1,1,206
40.78802,-73.95026,115,4,0,61
40.76595,-73.90829,115,1,0,4
40.59449,-73.95166,53,2,1,175
40.73408,-74.0057,110,1,1,209
40.76124,-73.99611,450,2,0,95
40.71641,-73.95477,55,1,1,214
40.74609,-73.94691,89,1,1,117
40.76892,-73.99016,110,3,1,95
40.81835,-73.94138,50,1,1,94
40.74758,-73.98276,299,3,0,127
40.67705,-74.01436,85,2,1,162
40.725,-73.98236,349,1,0,64
40.69574,-73.93111,85,5,0,28
40.82416,-73.94623,55,3,1,94
40.80622,-73.94171,195,2,0,61
40.63066,-73.96496,115,2,1,74
40.74268,-73.97853,240,1,0,112
40.72235,-73.99543,250,3,0,145
40.7233,-73.94065,80,2,1,91
40.70627,-73.94947,70,10,1,214
40.7653,-73.98825,59,1,1,95
40.78112,-73.91079,110,5,0,54
40.74954,-74.00466,225,7,0,34
40.66914,-73.9557,130,2,1,51
40.70155,-73.92628,125,2,0,28
40.63037,-73.95671,45,1,1,74
40.69653,-73.94994,50,2,1,13
40.76508,-73.9204,215,1,0,4
40.69476,-73.94821,82,6,1,13
40.71019,-73.95739,70,1,1,214
40.72014,-73.95496,89,3,1,91
40.76124,-73.98897,155,2,0,95
40.64676,-73.94819,100,3,0,60
40.66242,-73.95607,50,1,1,159
40.73057,-73.986,125,2,1,64
40.68497,-73.97986,200,3,0,19
40.71526,-73.95016,320,6,0,214
40.7287,-73.95607,171,2,0,91
40.82682,-73.95142,50,6,1,94
40.72202,-73.99451,85,2,0,145
40.76512,-73.98726,500,1,0,95
40.72479,-73.98849,225,2,0,64
40.75064,-73.99566,900,1,0,34
40.77861,-73.94628,200,7,0,201
40.71725,-73.99811,250,1,0,115
40.73103,-73.98233,299,2,0,64
40.71395,-73.94022,65,1,1,214
40.70752,-73.92217,120,2,0,28
40.7575,-73.9643,185,2,0,127
40.68515,-73.95566,51,7,1,13
40.68086,-73.98002,140,3,0,151
40.71064,-73.95919,70,1,1,214
40.69004,-73.95224,42,7,1,13
40.84664,-73.93977,145,2,0,206
40.68117,-73.93537,105,3,0,13
40.7567,-73.99277,185,2,0,95
40.75144,-73.9709,220,3,0,127
40.81619,-73.94003,99,3,0,94
40.72003,-73.95756,90,1,1,214
40.77602,-73.95062,350,3,0,201
40.80236,-73.96604,90,1,1,202
40.73128,-73.98596,139,1,1,64
40.73659,-74.00495,325,3,0,209
40.72201,-73.98856,275,3,0,119
40.76723,-73.9551,111,2,1,201
40.80979,-73.94289,200,3,1,94
40.74494,-73.97554,180,7,0,137
40.66132,-73.99192,280,3,0,190
40.72236,-74.00255,125,3,0,178
40.69368,-73.9671,165,2,1,41
40.68863,-74.00181,200,3,0,45
40.76482,-73.92514,40,2,1,4
40.80439,-73.96393,130,4,1,130
40.69034,-73.96675,175,1,0,41
40.76383,-73.97704,199,2,1,127
40.73163,-73.95434,225,3,0,91
40.79966,-73.9539,325,3,0,94
40.62766,-74.07988,110,2,1,187
40.75453,-73.99526,250,3,0,95
40.80189,-73.94483,130,3,0,61
40.74316,-73.98038,400,2,1,112
40.75438,-73.96576,99,4,1,127
40.69127,-73.93856,100,1,0,13
40.68386,-73.9627,40,1,1,41
40.79892,-73.95139,44,1,2,94
40.71339,-73.94873,750,5,0,214
40.85075,-73.93982,120,3,0,206
40.83161,-73.91958,150,4,0,48
40.72232,-73.99433,109,7,1,145
40.78573,-73.97686,80,1,1,202
40.74648,-73.98459,100,3,1,127
40.6027,-73.9486,179,2,0,175
40.65104,-73.96275,42,5,1,74
40.6786,-73.98705,104,4,0,85
40.64351,-73.95167,350,4,0,60
40.69449,-73.98367,80,1,1,57
40.79512,-73.9733,100,2,1,202
40.71518,-73.94146,300,3,0,214
40.68403,-73.9625,780,3,0,41
40.6655,-73.99501,225,3,0,190
40.69998,-73.94369,50,1,1,13
40.75087,-73.89365,125,2,0,104
40.7187,-73.95133,45,2,1,214
40.79939,-73.96229,479,5,0,202
40.66225,-73.95894,33,10,1,159
40.71531,-73.94693,85,2,1,214
40.71324,-73.94271,184,3,0,214
40.72277,-73.99524,182,2,0,145
40.72011,-73.95847,65,1,1,214
40.76955,-73.95988,589,6,0,201
40.7794,-73.95427,119,3,0,201
40.78808,-73.9754,125,1,0,202
40.73936,-73.99753,250,7,0,34
40.77743,-73.97616,325,3,0,202
40.68182,-73.959,200,3,0,41
40.77006,-73.95589,150,1,1,201
40.75135,-73.97197,120,2,0,127
40.77234,-73.96045,200,1,0,201
40.71606,-73.9593,65,2,1,214
40.6789,-74.00117,180,4,0,31
40.82167,-73.94988,110,6,0,94
40.71872,-73.98174,600,3,0,119
40.80461,-73.92276,60,3,1,155
40.81503,-73.94341,54,5,1,94
40.80056,-73.96035,85,2,1,202
40.64016,-73.94119,80,1,1,60
40.75885,-73.99584,130,7,1,95
40.68554,-73.98471,265,2,0,19
40.83593,-73.93004,80,2,1,96
40.75024,-73.99686,189,1,0,34
40.73963,-73.98166,180,5,0,112
40.71239,-73.96775,150,10,0,214
40.68796,-73.91991,45,2,1,13
40.62245,-74.02958,55,7,1,81
40.7181,-74.00984,157,2,0,197
40.69722,-73.97204,119,3,0,80
40.6749,-73.97979,130,1,1,151
40.7552,-73.9724,250,1,0,127
40.68205,-73.94239,100,3,0,13
40.68602,-73.97386,150,4,0,80
40.67825,-73.94068,175,2,0,13
40.80392,-73.95829,100,2,1,130
40.77315,-73.95848,210,3,0,201
40.78557,-73.97214,150,1,1,202
40.7253,-73.99916,249,5,0,178
40.71417,-73.94765,159,2,0,214
40.73052,-73.95568,91,4,1,91
40.68439,-73.95231,135,4,0,13
40.70972,-73.95576,150,5,0,214
40.72552,-73.94489,114,2,0,91
40.76871,-73.95479,177,1,0,201
40.79618,-73.96312,43,10,1,202
40.74047,-73.99508,215,3,0,34
40.67702,-73.97907,100,2,1,151
40.67731,-73.96402,390,3,0,158
40.82922,-73.94174,75,3,1,94
40.70943,-74.01405,200,2,0,73
40.77839,-73.90866,100,2,1,54
40.77902,-73.90768,100,2,1,54
40.68108,-73.99381,150,2,0,31
40.67231,-73.98069,195,7,0,151
40.66906,-73.99047,200,2,0,85
40.70602,-73.93821,80,3,1,214
40.85268,-73.92716,95,1,0,206
40.70146,-73.92792,37,1,1,28
40.72065,-73.99282,295,3,1,119
40.72775,-73.94944,187,3,0,91
40.68358,-73.91775,50,3,0,13
40.81944,-73.93974,70,1,1,94
40.76348,-73.91995,55,1,1,4
40.68949,-73.9557,125,3,0,13
40.72183,-73.99903,90,1,1,178
40.76213,-73.99376,215,3,0,95
40.77655,-73.91304,50,1,1,54
40.69677,-73.97622,90,1,1,80
40.63241,-73.89367,100,2,0,30
40.76615,-73.98882,239,2,0,95
40.7493,-73.9794,159,1,1,137
40.6918,-73.94308,45,2,1,13
40.68837,-73.9356,57,2,1,13
40.73119,-73.95578,125,3,1,91
40.75703,-73.99371,100,1,1,95
40.58892,-73.97379,70,3,1,89
40.67316,-73.95397,85,2,0,51
40.66556,-73.88323,115,2,0,63
40.66727,-73.95274,40,4,1,51
40.72637,-73.95248,95,5,1,91
40.70861,-73.95414,85,1,1,214
40.65146,-73.96634,120,5,0,74
40.75974,-73.97067,235,2,0,127
40.71128,-73.89338,44,3,1,125
40.73619,-73.98307,259,1,0,86
40.76178,-73.96653,129,3,1,201
40.75147,-73.89071,75,1,1,104
40.68321,-73.96076,120,1,0,41
40.73893,-73.99464,350,2,0,34
40.67574,-73.97773,110,5,0,151
40.75967,-73.98732,273,1,0,191
40.86566,-73.88748,65,2,1,78
40.68486,-73.932,89,1,1,13
40.79095,-73.97291,142,7,0,202
40.7252,-74.00279,190,4,0,178
40.72952,-73.98229,125,3,0,64
40.63964,-73.94362,50,1,2,60
40.681,-73.98882,380,6,0,85
40.78978,-73.94138,90,5,0,61
40.70854,-73.95281,70,1,1,214
40.77089,-73.95946,125,5,0,201
40.73078,-74.0104,350,4,0,209
40.69091,-73.91402,49,4,1,28
40.77511,-73.91992,85,1,0,54
40.70965,-74.01388,168,4,0,73
40.77331,-73.95328,199,3,0,201
40.80827,-73.93813,100,3,0,61
40.67668,-73.93997,60,1,1,51
40.69711,-73.93373,320,3,0,28
40.61937,-74.03132,95,6,0,81
40.77922,-73.90861,50,3,1,54
40.68563,-73.92193,99,1,1,13
40.8179,-73.9539,75,2,1,94
40.71308,-73.94458,125,9,0,214
40.76768,-73.95455,320,2,0,201
40.70833,-74.0131,220,2,0,73
40.68293,-73.99747,600,5,0,31
40.75727,-73.88346,75,2,1,59
40.68664,-73.97683,200,5,0,80
40.71501,-73.98478,95,2,1,119
40.69866,-73.92929,70,3,1,28
40.83644,-73.94231,40,3,1,206
40.80942,-73.95246,130,3,0,94
40.73638,-73.98453,240,2,0,86
40.73279,-74.00322,160,2,0,209
40.75716,-73.94222,101,1,1,117
40.67974,-73.88374,45,1,1,52
40.71959,-73.9919,149,2,0,119
40.70602,-74.00891,90,4,1,73
40.68626,-73.95918,125,1,0,13
40.69065,-73.93708,91,5,0,13
40.70751,-73.95441,80,1,1,214
40.7586,-73.98974,97,2,1,95
40.7012,-73.92682,50,3,1,28
40.72764,-73.95557,225,5,0,91
40.71927,-74.00453,575,1,0,197
40.68416,-73.93176,60,2,0,13
40.6736,-73.92612,60,2,0,51
40.69242,-73.96828,999,2,0,41
40.85484,-73.90646,60,1,1,200
40.78434,-73.97867,200,2,0,202
40.68883,-73.96141,55,3,1,41
40.70793,-73.89528,37,4,1,166
40.7402,-73.97935,195,2,0,112
40.75948,-73.98631,169,5,1,191
40.83083,-73.91928,62,1,1,48
40.67275,-73.94555,110,4,0,51
40.8659,-73.92869,359,2,0,103
40.66983,-73.95332,198,4,0,51
40.69407,-73.94153,60,7,1,13
40.70635,-73.93658,60,2,1,214
40.7029,-73.91174,38,2,1,166
40.72921,-74.00345,240,5,0,209
40.68537,-73.95402,199,3,0,13
40.82426,-73.9463,75,3,1,94
